id,x,y,z,i
1,-17.4504,-27.6262,0.167032,0
1,-17.4604,-27.6497,0.198445,0
1,-17.4118,-27.5731,0.0896898,0
1,-17.414,-27.6344,0.200439,0
1,-17.4669,-27.6259,0.119145,0
1,-17.4796,-27.582,0.0400385,0
1,-17.4352,-27.5428,0.0424005,0
1,-17.3847,-27.5873,0.0439387,0
1,-17.4604,-27.6103,0.0874669,0
1,-17.4056,-27.621,0.168866,0
1,-17.3643,-27.5607,0.0634573,0
1,-17.4132,-27.5943,0.193376,0
1,-17.4241,-27.5776,0.0684006,0
1,-17.4109,-27.5719,0.0326279,0
1,-17.4454,-27.5819,0.016639,0
1,-17.4376,-27.5775,0.0162009,0
1,-17.424,-27.5605,0.119142,0
1,-17.4304,-27.5691,0.0158731,0
1,-17.4158,-27.568,0.118831,0
1,-17.3995,-27.5777,0.105059,0
1,-17.4144,-27.5907,0.106308,0
1,-17.4176,-27.5953,0.0540164,0
1,-17.4146,-27.5662,0.00188488,0
1,-17.4005,-27.603,0.185037,0
1,-17.4066,-27.5862,0.105708,0
1,-17.4104,-27.5788,0.053553,0
1,-17.4073,-27.5617,0.00150283,0
1,-17.3965,-27.5513,0.0654995,0
1,-17.3929,-27.6025,0.184538,0
1,-17.4085,-27.6035,0.185561,0
1,-17.4027,-27.5823,0.0530438,0
1,-17.3998,-27.5612,0.00101313,0
1,-17.385,-27.6059,0.184255,0
1,-17.3913,-27.5891,0.104794,0
1,-17.3956,-27.5737,0.052583,0
1,-17.3913,-27.5646,0.000362072,0
1,-17.3758,-27.6173,0.184347,0
1,-17.3819,-27.6045,0.104548,0
1,-17.4395,-27.6486,0.0554683,0
1,-17.3668,-27.5724,0.0115607,0
1,-17.3541,-27.6,0.0630129,0
1,-17.36,-27.5678,0.0111854,0
1,-17.3428,-27.5984,0.115083,0
1,-17.3455,-27.6072,0.0624908,0
1,-17.3515,-27.575,0.010485,0
1,-17.4524,-27.6165,0.00325822,0
1,-17.3365,-27.6184,0.0619655,0
1,-17.4459,-27.5721,0.00387409,0
1,-17.3848,-27.613,0.0518631,0
1,-17.336,-27.5695,0.00954232,0
1,-17.4375,-27.5837,0.00304124,0
1,-17.4301,-27.5956,0.10746,0
1,-17.4307,-27.5673,0.00296976,0
1,-17.4161,-27.62,0.187016,0
1,-17.4227,-27.5912,0.106882,0
1,-17.424,-27.6397,0.0544498,0
1,-17.422,-27.5747,0.0022137,0
1,-17.424,-27.5608,0.155655,0
1,-17.42,-27.5277,0.0446389,0
1,-17.4742,-27.5951,0.0713077,0
1,-17.4155,-27.5515,0.152544,0
1,-17.3913,-27.5263,0.0436502,0
1,-17.3993,-27.5601,0.151378,0
1,-17.3686,-27.5301,0.0426502,0
1,-17.4331,-27.5699,0.0731274,0
1,-17.3992,-27.5803,0.150746,0
1,-17.3686,-27.5502,0.0417484,0
1,-17.3422,-27.5521,0.0406917,0
1,-17.355,-27.5817,0.0398292,0
1,-17.4222,-27.5717,0.144946,0
1,-17.4592,-27.6135,0.15387,0
1,-17.3768,-27.5435,0.0866929,0
1,-17.3723,-27.5202,0.0875051,0
1,-17.3887,-27.523,0.000288937,0
1,-17.4015,-27.5386,0.117348,0
1,-17.3657,-27.5299,-0.000666942,0
1,-17.3785,-27.5455,0.116016,0
1,-17.3564,-27.5449,-0.00169026,0
1,-17.3829,-27.5688,0.115287,0
1,-17.3535,-27.5647,-0.00280375,0
1,-17.3402,-27.5843,0.112705,0
1,-17.395,-27.5305,0.0972377,0
1,-17.3731,-27.5209,0.058137,0
1,-17.4022,-27.546,0.175939,0
1,-17.4032,-27.5673,0.175274,0
1,-17.3776,-27.5442,0.0572307,0
1,-17.3683,-27.5593,0.0562023,0
1,-17.4069,-27.5214,0.0298598,0
1,-17.4089,-27.5305,0.147289,0
1,-17.3848,-27.5269,0.0289069,0
1,-17.3991,-27.5167,0.0592614,0
1,-17.3713,-27.5827,0.0847877,0
1,-17.3959,-27.5233,-0.0105899,0
1,-17.3818,-27.5974,0.14345,0
1,-17.3756,-27.5366,0.0961141,0
1,-17.3594,-27.545,0.0950531,0
1,-17.366,-27.5894,0.093678,0
1,-17.3899,-27.5265,0.0704184,0
1,-17.4296,-27.563,0.179994,0
1,-17.3941,-27.5476,0.0697207,0
1,-17.4143,-27.5702,0.178876,0
1,-17.3639,-27.5681,0.0676218,0
1,-17.4129,-27.6122,0.177641,0
1,-17.3991,-27.6144,0.0671605,0
1,-17.3836,-27.6215,0.0662274,0
1,-17.3928,-27.5752,0.0267917,0
1,-17.3878,-27.5573,0.145231,0
1,-17.3584,-27.5318,0.0278513,0
1,-17.3834,-27.534,0.145863,0
2,-25.2703,-30.6256,0.0284091,0
2,-25.2483,-30.6507,0.180708,0
2,-25.2672,-30.6352,0.181652,0
2,-25.2762,-30.6457,0.143686,0
2,-25.2619,-30.6382,0.181361,0
2,-25.2709,-30.6487,0.143392,0
2,-25.2588,-30.6447,0.181296,0
2,-25.2614,-30.6451,0.14283,0
2,-25.2547,-30.6346,0.0275388,0
2,-25.2515,-30.6443,0.180776,0
2,-25.2646,-30.6616,0.14307,0
2,-25.2494,-30.6376,0.0272474,0
2,-25.2343,-30.6101,0.15181,0
2,-25.288,-30.6526,0.144387,0
2,-25.2702,-30.6288,0.181715,0
2,-25.2777,-30.6259,0.0285555,0
2,-25.2911,-30.6462,0.144545,0
2,-25.2798,-30.6324,0.182463,0
2,-25.2985,-30.6464,0.144976,0
2,-25.2814,-30.6098,0.029558,0
2,-25.1953,-30.6495,0.138173,0
2,-25.1619,-30.6556,0.137171,0
2,-25.1567,-30.684,0.136394,0
2,-25.2302,-30.6211,0.203106,0
2,-25.2972,-30.6603,0.234191,0
2,-25.3053,-30.6341,0.0580155,0
2,-25.2227,-30.6581,0.160593,0
2,-25.2904,-30.6338,0.0575748,0
2,-25.2167,-30.6655,0.140319,0
2,-25.3072,-30.6589,0.175508,0
2,-25.2284,-30.6891,0.180239,0
2,-25.2197,-30.6587,0.0253175,0
2,-25.289,-30.6206,0.0580792,0
2,-25.2261,-30.6656,0.102278,0
2,-25.257,-30.7209,0.142804,0
2,-25.2297,-30.6793,0.180097,0
2,-25.225,-30.6558,0.0256124,0
2,-25.2572,-30.6613,0.14264,0
2,-25.2282,-30.6495,0.0260562,0
2,-25.3038,-30.621,0.0585161,0
2,-25.2349,-30.6562,0.102848,0
2,-25.2495,-30.6839,0.142263,0
2,-25.2324,-30.6596,0.179817,0
2,-25.2358,-30.6499,0.0262155,0
2,-25.3115,-30.6209,0.0587502,0
2,-25.2423,-30.6605,0.141778,0
2,-25.244,-30.6668,0.180791,0
2,-25.2498,-30.6609,0.142212,0
2,-25.2451,-30.6571,0.180639,0
2,-25.2457,-30.6921,0.152991,0
2,-25.2575,-30.6305,0.0377392,0
2,-25.2803,-30.6769,0.154955,0
2,-25.2523,-30.6335,0.0374487,0
2,-25.2727,-30.6767,0.154497,0
2,-25.2492,-30.6399,0.0370358,0
2,-25.2695,-30.6832,0.154354,0
2,-25.2418,-30.6395,0.036866,0
2,-25.2704,-30.6965,0.154521,0
2,-25.2389,-30.6458,0.0364653,0
2,-25.2355,-30.6523,0.0360329,0
2,-25.2448,-30.6789,0.152829,0
2,-25.2302,-30.6553,0.0357384,0
2,-25.2878,-30.6771,0.155414,0
2,-25.2233,-30.6545,0.0355985,0
2,-25.2325,-30.6812,0.152105,0
2,-25.2195,-30.6611,0.0351476,0
2,-25.2348,-30.6981,0.152385,0
2,-25.2142,-30.664,0.0348515,0
2,-25.1928,-30.6283,0.11153,0
2,-25.2136,-30.6461,0.186364,0
2,-25.2032,-30.6564,0.0349674,0
2,-25.3148,-30.6598,0.14596,0
2,-25.3172,-30.6301,0.0291749,0
2,-25.1936,-30.6525,0.0349141,0
2,-25.2964,-30.644,0.155668,0
2,-25.224,-30.626,0.0995268,0
2,-25.2024,-30.6498,0.098325,0
2,-25.231,-30.6643,0.083619,0
2,-25.2434,-30.7082,0.202474,0
2,-25.2913,-30.6149,0.0393843,0
2,-25.2195,-30.6645,0.160473,0
2,-25.3217,-30.6707,0.157425,0
2,-25.2178,-30.6618,0.0445741,0
2,-25.2884,-30.6214,0.0389796,0
2,-25.2223,-30.6811,0.160877,0
2,-25.2577,-30.6216,0.11886,0
2,-25.3056,-30.6488,0.100856,0
2,-25.1589,-30.6245,0.115818,0
2,-25.2876,-30.6312,0.0384551,0
2,-25.2251,-30.6978,0.161275,0
2,-25.2911,-30.6472,0.155374,0
2,-25.203,-30.6607,0.0441914,0
2,-25.2802,-30.631,0.0382821,0
2,-25.2924,-30.6604,0.155562,0
2,-25.1972,-30.6638,0.0438657,0
2,-25.2701,-30.6277,0.0381999,0
2,-25.2866,-30.6639,0.155234,0
2,-25.2561,-30.6174,0.0383888,0
2,-25.2764,-30.6336,0.0862705,0
2,-25.2756,-30.6741,0.164149,0
2,-25.2834,-30.6901,0.204859,0
2,-25.2555,-30.6315,0.0471066,0
2,-25.2922,-30.6842,0.125435,0
2,-25.2812,-30.6708,0.164463,0
2,-25.2848,-30.6801,0.204628,0
2,-25.2588,-30.6249,0.0475086,0
2,-25.2711,-30.6367,0.085979,0
2,-25.2933,-30.6744,0.125558,0
2,-25.2779,-30.6542,0.164033,0
2,-25.2988,-30.6903,0.206028,0
2,-25.2015,-30.6747,0.0529526,0
2,-25.2662,-30.6252,0.0477009,0
2,-25.2586,-30.6437,0.123975,0
2,-25.3096,-30.6879,0.126308,0
2,-25.2832,-30.651,0.164384,0
2,-25.2847,-30.6569,0.203906,0
2,-25.2008,-30.6615,0.0535579,0
2,-25.2735,-30.6255,0.0479496,0
2,-25.2728,-30.6171,0.0866253,0
2,-25.2863,-30.6445,0.164495,0
2,-25.2944,-30.6605,0.204755,0
2,-25.2204,-30.6827,0.0532807,0
2,-25.2787,-30.6224,0.0482388,0
2,-25.289,-30.6307,0.0869059,0
2,-25.2359,-30.7089,0.171697,0
2,-25.2937,-30.6447,0.164973,0
2,-25.2684,-30.6934,0.124139,0
2,-25.3002,-30.6277,0.155765,0
2,-25.3032,-30.6216,0.0393255,0
2,-25.2448,-30.6983,0.20224,0
2,-25.2284,-30.656,0.0451648,0
2,-25.2575,-30.6995,0.123532,0
2,-25.3084,-30.6184,0.0396143,0
2,-25.2398,-30.6782,0.201193,0
2,-25.2253,-30.6394,0.0458654,0
2,-25.2416,-30.6583,0.0842111,0
2,-25.2609,-30.6931,0.12375,0
2,-25.2522,-30.6828,0.162785,0
2,-25.3227,-30.6284,0.0394465,0
2,-25.2369,-30.6467,0.0458546,0
2,-25.2975,-30.6554,0.174797,0
2,-25.2576,-30.6798,0.163085,0
2,-25.2358,-30.6335,0.0464478,0
2,-25.2522,-30.6523,0.0848014,0
2,-25.2717,-30.6869,0.124355,0
2,-25.263,-30.6767,0.163385,0
2,-25.2707,-30.6928,0.203995,0
2,-25.2453,-30.6373,0.0465392,0
2,-25.264,-30.6637,0.124118,0
2,-25.2681,-30.6738,0.163669,0
2,-25.2801,-30.6966,0.204829,0
2,-25.2503,-30.6345,0.0468157,0
2,-25.2539,-30.6329,0.0853948,0
2,-25.2761,-30.6727,0.233015,0
2,-25.2441,-30.6514,0.0553821,0
2,-25.2644,-30.684,0.173117,0
2,-25.2473,-30.6451,0.0557528,0
2,-25.267,-30.6803,0.0943249,0
2,-25.2679,-30.6773,0.17323,0
2,-25.276,-30.6958,0.234125,0
2,-25.2549,-30.6453,0.0559842,0
2,-25.2733,-30.6743,0.17353,0
2,-25.2708,-30.6759,0.232715,0
2,-25.2644,-30.649,0.0561262,0
2,-25.2694,-30.6605,0.0948686,0
2,-25.2744,-30.6644,0.17342,0
2,-25.2669,-30.7056,0.233842,0
2,-25.2654,-30.6392,0.0565692,0
2,-25.2797,-30.6613,0.173717,0
2,-25.2815,-30.6696,0.233314,0
2,-25.2685,-30.6328,0.056935,0
2,-25.2822,-30.6577,0.0954795,0
2,-25.2848,-30.6583,0.173999,0
2,-25.2887,-30.67,0.233941,0
2,-25.2756,-30.6333,0.0571377,0
2,-25.2151,-30.6747,0.0242693,0
2,-25.2879,-30.6519,0.174088,0
2,-25.2938,-30.6648,0.0958196,0
2,-25.2332,-30.6803,0.0537995,0
2,-25.2997,-30.6573,0.205051,0
2,-25.2184,-30.6684,0.0247191,0
2,-25.2215,-30.6856,0.140659,0
2,-25.2861,-30.6226,0.0484331,0
2,-25.227,-30.6819,0.170613,0
2,-25.2968,-30.6382,0.165081,0
2,-25.3167,-30.6884,0.0962811,0
2,-25.2808,-30.6302,0.0574283,0
2,-25.3271,-30.6873,0.208127,0
2,-25.2897,-30.6601,0.233549,0
2,-25.2869,-30.6128,0.0489092,0
2,-25.2369,-30.6826,0.132109,0
2,-25.2344,-30.6705,0.0542584,0
2,-25.292,-30.6097,0.049196,0
2,-25.2601,-30.7186,0.233908,0
2,-25.2356,-30.6608,0.0547139,0
2,-25.3016,-30.6131,0.0492979,0
2,-25.2469,-30.6849,0.231159,0
2,-25.2388,-30.6544,0.0550877,0
2,-25.3091,-30.6132,0.0494935,0
2,-25.259,-30.687,0.172816,0
3,-28.7411,-29.7398,0.256113,0
3,-28.7008,-29.7994,0.165589,0
3,-28.6918,-29.8112,0.223901,0
3,-28.7414,-29.7709,0.246129,0
3,-28.7142,-29.8143,0.243719,0
3,-28.7088,-29.7896,0.25316,0
3,-28.6591,-29.8218,0.16486,0
3,-28.69,-29.8128,0.282154,0
3,-28.7284,-29.7806,0.124666,0
3,-28.7213,-29.8203,0.123851,0
3,-28.6841,-29.7824,0.256447,0
3,-28.738,-29.7472,0.190817,0
3,-28.7031,-29.8143,0.189108,0
4,-23.4399,-27.3599,0.218919,0
4,-23.4829,-27.2435,0.0895576,0
4,-23.4559,-27.2717,0.0879696,0
4,-23.4432,-27.3087,0.0862391,0
4,-23.4229,-27.3111,0.117526,0
4,-23.4339,-27.328,0.218537,0
4,-23.4163,-27.3249,0.117483,0
4,-23.4654,-27.3538,0.0847166,0
4,-23.4271,-27.3418,0.218397,0
4,-23.4174,-27.3401,0.117517,0
4,-23.4539,-27.3022,0.136174,0
4,-23.468,-27.3537,0.208224,0
4,-23.4223,-27.3567,0.117586,0
4,-23.4392,-27.374,0.117771,0
4,-23.434,-27.3891,0.218885,0
4,-23.4645,-27.4099,0.118049,0
4,-23.4349,-27.2931,0.0670843,0
4,-23.4046,-27.303,0.0671328,0
4,-23.4319,-27.3226,0.193219,0
4,-23.394,-27.316,0.0671442,0
4,-23.4813,-27.3046,0.197206,0
4,-23.5738,-27.3284,0.144506,0
4,-23.4411,-27.3201,0.143015,0
4,-23.4264,-27.3333,0.142822,0
4,-23.4289,-27.348,0.243763,0
4,-23.4197,-27.3464,0.142751,0
4,-23.422,-27.3618,0.243595,0
4,-23.4169,-27.3608,0.14274,0
4,-23.4414,-27.3811,0.143167,0
4,-23.5329,-27.391,0.195448,0
4,-23.4213,-27.3599,0.167868,0
4,-23.4889,-27.2867,0.150376,0
4,-23.4531,-27.3167,0.14841,0
4,-23.4393,-27.4109,0.143186,0
4,-23.4607,-27.3717,0.0750952,0
4,-23.4388,-27.3297,0.07637,0
4,-23.4318,-27.2935,0.0776788,0
4,-23.46,-27.2643,0.0792392,0
4,-23.4745,-27.3803,0.133661,0
4,-23.3991,-27.3318,0.0671254,0
4,-23.42,-27.4098,0.0669757,0
4,-23.4326,-27.4274,0.066919,0
4,-23.4656,-27.4637,0.0667797,0
4,-23.4427,-27.399,0.066969,0
4,-23.4338,-27.317,0.167982,0
4,-23.4231,-27.3302,0.167804,0
4,-23.4716,-27.3388,0.135442,0
4,-23.4661,-27.3166,0.135626,0
4,-23.4133,-27.3343,0.192774,0
4,-23.4567,-27.2932,0.135755,0
4,-23.4815,-27.3697,0.168915,0
4,-23.4669,-27.3239,0.169078,0
4,-23.4262,-27.3516,0.193203,0
4,-23.4002,-27.3469,0.0671088,0
4,-23.4014,-27.3613,0.0670883,0
4,-23.4284,-27.3814,0.193391,0
4,-23.4221,-27.3801,0.0670309,0
4,-23.4411,-27.3989,0.193808,0
4,-23.4548,-27.3956,0.168695,0
4,-23.4203,-27.3447,0.167795,0
4,-23.4684,-27.3059,0.1693,0
5,-21.9907,-26.3499,0.0620399,0
5,-22.0237,-26.3539,0.211754,0
5,-21.9994,-26.3592,0.0622128,0
5,-22.0027,-26.3239,0.160455,0
5,-22.035,-26.2863,0.15831,0
5,-22.019,-26.3442,0.211351,0
5,-22.012,-26.3243,0.0945586,0
5,-22.0249,-26.3485,0.155785,0
5,-22.0165,-26.3308,0.227475,0
5,-22.0163,-26.3638,0.211556,0
5,-21.9901,-26.3409,0.0618507,0
5,-22.0412,-26.2492,0.106818,0
5,-22.0363,-26.2803,0.105566,0
5,-21.9863,-26.2931,0.0608028,0
